Problem,Sampler,Radius,Time,NumSteps,Q,X0,X1,X2,X3,X4
MinOmniTest,RadiusLimitedPopulationSampler,50,0.133121,1000,-6.167713815597484,5.31438933772478,5.589565383003893,3.369008943098272,5.170162007839607,1.2360858072864545
MinOmniTest,RadiusLimitedPopulationSampler,50,0.132384,1000,-6.105667323255851,5.246133869792978,1.2300973794481052,3.1173592537573356,3.098948186623451,5.577622244958458
MinOmniTest,RadiusLimitedPopulationSampler,50,0.144353,1000,-6.45379105110721,3.3951045878392065,5.418959179930047,1.4087024178571372,1.2937241940461472,3.134055295848789
MinOmniTest,RadiusLimitedPopulationSampler,50,0.14492,1000,-6.459925343823876,3.3353624697049877,5.244489538088005,2.9780265254542737,1.1863104938315814,3.1680638180935548
MinOmniTest,RadiusLimitedPopulationSampler,50,0.147956,1000,-6.247048529697027,5.269435201077466,5.205497155093822,5.331476790195874,3.1582832479268257,5.582318944073811
MinOmniTest,RadiusLimitedPopulationSampler,50,0.141441,1000,-6.3861589014616476,1.3378690639815412,1.128579074594503,5.412425550641351,5.317870012450064,1.0324858013463447
MinOmniTest,RadiusLimitedPopulationSampler,50,0.135973,1000,-6.4396881222290085,3.2269654016041383,3.5129545227926275,3.2082458965594705,5.108736596260853,1.3072419885732052
MinOmniTest,RadiusLimitedPopulationSampler,50,0.130889,1000,-6.978742826821092,3.267202365471423,3.203218005441739,1.2354584356452525,5.332674589951827,5.311254836582199
MinOmniTest,RadiusLimitedPopulationSampler,50,0.130677,1000,-6.366289760726248,3.2043294117560905,1.123267317596071,3.5296381063300553,5.278647788685053,1.1551017114824744
MinOmniTest,RadiusLimitedPopulationSampler,50,0.132386,1000,-6.761702754693491,1.107976141944782,3.117770517834324,3.311413505991622,1.2757402399910571,5.303294953819518
MinOmniTest,RadiusLimitedPopulationSampler,50,0.131652,1000,-6.634232269768306,1.0449426850860946,5.211357241980424,5.171627450012527,3.1826010311587485,3.3496607552897837
MinOmniTest,PopulationSampler,15,0.670325,5000,-6.915004296919701,3.2566048760931414,5.254367612484352,1.1385717511647084,3.3503664602750245,1.2455966234523745
MinOmniTest,PopulationSampler,15,0.647321,5000,-6.996862455790989,5.32619731237465,5.196305009032492,1.275507531350121,3.2135451168815523,3.249369332960037
MinOmniTest,PopulationSampler,15,0.636322,5000,-6.916685125175944,3.16991604526327,5.321904788312223,1.256139227496712,5.165117444509594,1.1916664497339928
MinOmniTest,PopulationSampler,15,0.636709,5000,-6.989764800837111,1.2962427659980542,1.265893562697511,3.3063535920177296,5.1993286827764695,3.309526566694811
MinOmniTest,PopulationSampler,15,0.621917,5000,-6.909621408344277,3.2574934925522214,3.375435185287294,3.2484852122952352,3.3302367175843144,3.283777284631289
MinOmniTest,PopulationSampler,15,0.619409,5000,-6.884896878387741,3.28542087149318,3.3376209668875108,1.1849943414505864,5.304972199706157,3.146744845460838
MinOmniTest,PopulationSampler,15,0.627516,5000,-6.86020984193507,3.1985110721395484,5.381824990286715,1.255062694002659,3.348828288019355,3.2231007454359997
MinOmniTest,PopulationSampler,15,0.621844,5000,-6.708392707012501,1.3567949416351077,3.2141540754048328,3.1772996404049074,3.0757965215022516,3.1825974973447906
MinOmniTest,PopulationSampler,15,0.620067,5000,-6.925932036149479,5.359131357799865,5.22491196751502,1.272156484940131,5.162354509309635,5.2341899116403106
MinOmniTest,PopulationSampler,15,0.62546,5000,-6.944879284646342,1.2125537299735125,1.2184747639380102,1.35560273752004,3.301171093179015,1.2049622161972813
MinOmniTest,PopulationSampler,15,0.616654,5000,-6.836985740815725,1.3052318180798717,1.1978429204141054,1.2889996041748268,5.410154470575179,1.2160366805535308
MinOmniTest,PopulationSampler,15,0.616662,5000,-6.744304593013446,5.3742423576934,1.2217138979759574,1.1277212498927724,1.1356883952355776,1.305610276882178
MinOmniTest,PopulationSampler,15,0.621819,5000,-6.820369425254132,5.307518827028037,1.1848916000800218,3.1441673788972957,3.1540514277741827,1.159336906931705
MinOmniTest,PopulationSampler,15,0.621293,5000,-6.896268298656981,5.195322163311404,1.3887219996024605,5.2185279323230755,5.285492641051825,3.2204018268400105
MinOmniTest,PopulationSampler,15,0.614663,5000,-6.769411890624545,5.146811114162579,5.2527094427349805,1.1097881489806698,5.362057639799882,1.2201469882876763
MinOmniTest,PopulationSampler,15,0.618763,5000,-6.80448535650359,3.2473884640312884,5.210928465010014,3.27477349692908,1.3655859120901668,3.4025847946328436
MinOmniTest,PopulationSampler,15,0.619779,5000,-6.8237984356451475,1.2762448691814814,5.265297849870303,3.371921187329932,1.1084047302806022,5.239797540382408
MinOmniTest,PopulationSampler,15,0.617329,5000,-6.961795279170307,5.316908771307107,1.2021584796308682,1.3075543762736372,3.1956957853498915,5.198295186010945
MinOmniTest,PopulationSampler,15,0.616912,5000,-6.8234280239720935,3.3519020060038303,3.2441157425085367,3.1420774295244356,5.255427576215406,3.3672307254383225
MinOmniTest,PopulationSampler,15,0.62134,5000,-6.85796536162597,5.301479913437378,3.3314455858674066,1.3019516087555825,3.367003010343529,3.3213142120886383
MinOmniTest,PopulationSampler,15,0.6113,5000,-6.782206875860387,3.2372203419763688,1.191962401151236,3.331402126003534,3.0767059052710533,3.205445973174485
MinOmniTest,PopulationSampler,15,0.614752,5000,-6.903968108234325,5.2416893966170175,5.291996750998563,5.143451157855815,5.2670129449238745,3.3532973569377056
MinOmniTest,PopulationSampler,15,0.618957,5000,-6.87679447846562,1.1084060332345107,3.209356221397335,3.2441094669239,5.214971440441065,1.177686267232102
MinOmniTest,PopulationSampler,15,0.621087,5000,-6.8792555258176105,3.2013514288670173,5.350116563214616,1.3641194476123597,3.2313785106668083,3.294202053682827
MinOmniTest,PopulationSampler,15,0.615392,5000,-6.886650980901903,1.3254624371934478,3.201828294618096,3.2887517662738652,5.315512046255062,1.3631309674576713
MinOmniTest,PopulationSampler,15,0.612964,5000,-6.9665191226941765,5.237058570823294,3.1697506061777894,1.248191791108812,1.2479315021365138,5.341970147622696
MinOmniTest,PopulationSampler,15,0.617764,5000,-6.9271465985447644,3.1960027684251053,1.2249562483001228,3.1598003054333565,5.3384537216355135,3.2148919095197437
MinOmniTest,PopulationSampler,15,0.613614,5000,-6.9711301428237995,5.220712026335214,3.1907964439886234,5.1597782100514715,5.28636070979136,5.273703867707221
MinOmniTest,PopulationSampler,15,0.625699,5000,-6.9287866969820495,3.195939319471419,1.183680111079002,3.3532045828742305,5.223451438352815,5.207226396263317
MinOmniTest,PopulationSampler,15,0.623421,5000,-6.787602425415999,3.2366115550298242,1.1534667640553031,3.380880420556008,5.277987061992012,3.1330745119221604
MinOmniTest,PopulationSampler,15,0.617729,5000,-7.007965902449851,1.2074754429070311,3.2086750432909863,1.2650356834109941,3.3049291422120426,5.202047526561529
MinOmniTest,PopulationSampler,15,0.625694,5000,-7.013350569297504,1.2877359771232997,3.2246346338215726,1.2565789370768838,5.273728475583466,5.324998707022827
MinOmniTest,PopulationSampler,15,0.621594,5000,-6.868444063703141,5.199641265377763,1.3026519082884416,1.1475476841344392,3.3117304459800523,3.151979170815251
MinOmniTest,PopulationSampler,15,0.616284,5000,-6.830232894914409,3.2746041315429824,1.182676011117025,3.292129275878449,5.087908767433257,5.293686145033129
MinOmniTest,PopulationSampler,15,0.646611,5000,-6.9296412593633505,1.1961704177955932,3.2825432447445433,5.163795995400951,3.2889756381200774,5.33636395736926
MinOmniTest,PopulationSampler,15,0.645571,5000,-6.872395718882455,5.2211142286787195,1.132812728245295,5.326210327474142,3.2743642837048457,1.337924973035252
MinOmniTest,PopulationSampler,15,0.6757,5000,-6.9271028377349815,3.174808196924194,5.2990161699338225,3.1721715151425074,1.3227426261000188,1.2861808839422435
MinOmniTest,PopulationSampler,15,0.655215,5000,-6.852084715941906,3.283407428648439,3.2585712913114944,1.1791271644649264,5.200438971050846,3.4022311377239367
MinOmniTest,PopulationSampler,15,0.65553,5000,-6.907299927558363,3.1647348563668896,3.2754709736238685,5.144812978796469,3.3173572596377046,3.2396564670280217
MinOmniTest,PopulationSampler,15,0.643749,5000,-6.829217056090043,3.144581346896681,3.353188686588827,1.2664261780720478,1.3613793688007085,5.273217396616249
MinOmniTest,PopulationSampler,15,0.657553,5000,-6.947269615977725,3.245702372275287,3.2619171197523107,3.1206368684730093,1.2760163769709245,5.230088884514547
MinOmniTest,PopulationSampler,15,0.657019,5000,-6.858765621202165,1.2224363608252447,3.1411728295991925,3.1413409060203454,5.191021153493562,3.1972913040120585
MinOmniTest,PopulationSampler,15,0.627168,5000,-6.971606930842598,5.3057935852509175,1.3200096030579185,1.3130891581610573,3.2373269969697813,3.2037279416116027
MinOmniTest,PopulationSampler,15,0.670642,5000,-6.955309624716567,1.1913391454934232,3.2872367718939817,3.2967159905816263,5.1658240134089475,3.1994718999942076
MinOmniTest,PopulationSampler,15,0.658989,5000,-6.9657465439010045,3.187349417283147,1.1849027579454656,3.2761109117765783,3.1713134882229213,1.2392933773110033
MinOmniTest,PopulationSampler,15,0.639115,5000,-6.801861019275121,5.087504371590145,1.22809035759707,5.28730568849151,1.1515039551085569,1.2147121005089556
MinOmniTest,PopulationSampler,15,0.663793,5000,-6.9185209958944585,5.214447060215794,5.196860479362193,5.2905781444882125,3.3559342439260442,3.1790348950618794
MinOmniTest,PopulationSampler,15,0.656244,5000,-7.046249342555155,1.2472741196069634,1.2682368376164022,3.3016017532282333,5.273511532796377,1.247381565732665
MinOmniTest,PopulationSampler,15,0.637001,5000,-6.926260358810433,1.3757506280190448,1.1880217837087794,5.217876997075773,5.236013753001594,5.259221640571867
MinOmniTest,PopulationSampler,15,0.644471,5000,-7.037206991529112,3.2313941529316796,5.2870702458179935,1.27383924530506,5.199386795307308,5.247028043516772
MinOmniTest,RadiusLimitedPopulationSampler,5,0.641534,5000,-7.006494508787324,3.2475269225490324,5.275851362719402,3.308309711256785,5.186521947062206,5.2157489737807605
MinOmniTest,RadiusLimitedPopulationSampler,5,0.632488,5000,-6.982743194795386,3.2030058410502256,3.2115177649842286,5.238155448733867,3.2031070247848845,3.168306722639663
MinOmniTest,RadiusLimitedPopulationSampler,5,0.635555,5000,-6.8696627492940285,3.31584827305507,3.1961571903204034,3.3977589664911947,5.252165295570875,5.235912311999968
MinOmniTest,RadiusLimitedPopulationSampler,5,0.647021,5000,-6.976839667777952,1.2418428709512301,3.1700131303240195,3.2110932159191057,3.18194175225221,1.2807517001037876
MinOmniTest,RadiusLimitedPopulationSampler,5,0.669416,5000,-6.807389733168671,1.1432663081544139,1.2950828787306203,5.335296392196926,3.233955623199207,5.381227593072604
MinOmniTest,RadiusLimitedPopulationSampler,5,0.638561,5000,-6.918833206408994,5.206819326276749,3.3434064519623456,3.3143645154356736,1.197988148642018,1.31691913760193
MinOmniTest,RadiusLimitedPopulationSampler,5,0.642404,5000,-6.870543951655487,3.2868755103431533,3.221336343304816,1.3604038694450056,3.235068032368094,1.3701415826380607
MinOmniTest,RadiusLimitedPopulationSampler,5,0.632248,5000,-7.015776734308045,3.232485581756963,3.2438853494263324,1.319941181127196,3.239165131685809,1.3009373293185538
MinOmniTest,RadiusLimitedPopulationSampler,5,0.636615,5000,-6.905046997391196,3.24433716448139,3.144156626212692,3.3385809426000854,1.1803632409385703,5.24443216430256
MinOmniTest,RadiusLimitedPopulationSampler,5,0.633981,5000,-6.934134288116018,3.3543066428124853,1.2964087665373667,5.289337333775619,1.2084709517059293,1.3085691157076893
MinOmniTest,RadiusLimitedPopulationSampler,5,0.635759,5000,-6.926964955067661,3.1385204256459867,5.176733375691715,5.269542887651822,5.283024827909101,3.28915877348226
MinOmniTest,RadiusLimitedPopulationSampler,5,0.630344,5000,-6.94494570527389,3.2460282360868886,1.187433865272954,5.187802402257907,1.3167741734655707,3.3267073033784085
MinOmniTest,RadiusLimitedPopulationSampler,5,0.636302,5000,-7.036120654882339,5.221628083480877,3.3051833104568376,3.2627431708281156,1.2749400618143587,1.2695352002146505
MinOmniTest,RadiusLimitedPopulationSampler,5,0.637736,5000,-6.980986887897205,1.1661275279788168,1.2556913022432123,3.1962307989270267,3.3010536027774235,1.2699068855211533
MinOmniTest,RadiusLimitedPopulationSampler,5,0.629854,5000,-6.868960777329955,1.2749404447743904,3.260087325880292,1.295008655625614,3.0991555540679627,5.312410620878857
MinOmniTest,RadiusLimitedPopulationSampler,5,0.633216,5000,-6.916983466744474,1.335485255635587,3.229309484291522,1.2713319029734909,3.3532143307411086,5.3081479578995285
MinOmniTest,RadiusLimitedPopulationSampler,5,0.636904,5000,-6.825798229455919,3.137154339553387,3.141526422473152,1.1965590567561522,1.335894727615347,5.276611054084545
MinOmniTest,RadiusLimitedPopulationSampler,5,0.632268,5000,-6.990971989082859,3.2467348363397663,1.3039620810165158,3.251417069711051,3.1604958945624833,1.2745206346024474
MinOmniTest,RadiusLimitedPopulationSampler,5,0.632332,5000,-6.919776954708756,5.1851071897412355,1.334946608414002,5.190479656617614,5.176483686748645,5.287380459173183
MinOmniTest,RadiusLimitedPopulationSampler,5,0.648502,5000,-6.864708057047486,5.235577018747991,1.1493550637446739,3.204132796044589,3.2251378624196927,3.1202708292513575
MinOmniTest,RadiusLimitedPopulationSampler,5,0.659593,5000,-7.004218402901347,3.2486411333646945,3.2801287003669075,3.1682444570079147,1.2322005579652462,1.2913314177334025
MinOmniTest,RadiusLimitedPopulationSampler,5,0.669988,5000,-6.930476913699238,5.256934150279481,1.3491747778364995,5.228395496577456,3.227158225029381,5.152914591937591
MinOmniTest,RadiusLimitedPopulationSampler,5,0.657525,5000,-6.990323722439064,1.2635004640955154,1.3282720802495596,3.2348986781844715,1.2146176660568966,3.311848605338369
MinOmniTest,RadiusLimitedPopulationSampler,5,0.663027,5000,-6.941957424458351,1.3320477377728264,3.347052057585108,5.235790114510943,5.289849535542393,1.224081445348192
MinOmniTest,RadiusLimitedPopulationSampler,5,0.671653,5000,-6.843979959155488,5.090509567071422,1.2964074430551733,3.2353968368283086,3.3084393879975216,1.206824311655078
MinOmniTest,RadiusLimitedPopulationSampler,5,0.650037,5000,-6.96528130702948,1.3074223430654885,5.222040109688982,3.3363961338028836,3.3096651892063034,5.239027833807712
MinOmniTest,RadiusLimitedPopulationSampler,5,0.682067,5000,-6.933546240026228,5.211832664167911,5.184427046176767,3.1684922489449874,3.285954647198027,3.171912400009808
MinOmniTest,RadiusLimitedPopulationSampler,5,0.662874,5000,-6.978098780344153,1.175948563475391,1.1917074069585945,1.220059831194972,5.199491216662269,1.217853758802495
MinOmniTest,RadiusLimitedPopulationSampler,5,0.693434,5000,-6.8004154347414225,3.1655695430456037,5.252549710198861,5.347480340841771,1.2592040150396748,1.0996936355860352
MinOmniTest,RadiusLimitedPopulationSampler,5,0.713034,5000,-7.025579046057261,5.297223717800291,3.2645477069408857,5.195996398389677,1.2571050614367407,3.2834908772934592
MinOmniTest,RadiusLimitedPopulationSampler,5,0.650516,5000,-6.924291164442842,1.1570661467812637,3.211346957188731,3.176650368943662,5.317804956402751,5.217935072267221
MinOmniTest,RadiusLimitedPopulationSampler,5,0.69741,5000,-6.882694014339798,3.319843998659891,3.3912619844324596,1.2736118113075843,5.238490632880434,1.2926241055134562
MinOmniTest,RadiusLimitedPopulationSampler,5,0.653425,5000,-6.9795006946405085,5.295783961859231,5.265279329119841,3.2109664832131375,1.3110342396517602,1.1752686168528617
MinOmniTest,RadiusLimitedPopulationSampler,5,0.648834,5000,-6.9640123726639,3.3050690673894327,3.1886939883618197,3.263195944820408,3.32601805679371,5.301462670590002
MinOmniTest,RadiusLimitedPopulationSampler,5,0.631978,5000,-6.955898273740939,3.243442239458629,5.285412227994224,5.160696738254339,5.165847366527276,1.2656050626965942
MinOmniTest,RadiusLimitedPopulationSampler,5,0.629961,5000,-6.838430534321249,3.3259635411646,3.244367348301366,5.2072880720113135,1.2456509358955434,3.08788136220023
MinOmniTest,RadiusLimitedPopulationSampler,5,0.625417,5000,-6.978284667404834,3.259853406893143,1.2500431784536425,3.3223261009714995,5.302548132353926,5.177495899750035
MinOmniTest,RadiusLimitedPopulationSampler,5,0.62843,5000,-6.857209907123777,3.207634641969189,3.1585308350738983,5.2808768152754535,3.3237356590889764,3.3697724370425703
MinOmniTest,RadiusLimitedPopulationSampler,5,0.653843,5000,-6.8770567885709495,5.2513273567841,3.206886555136357,3.310162654543679,3.240109961012918,5.4005141147235625
MinOmniTest,RadiusLimitedPopulationSampler,5,0.642694,5000,-6.974509462634632,3.3021262912872205,3.192888163575539,1.2667505930754597,5.230297183248606,5.164875329088509
MinOmniTest,RadiusLimitedPopulationSampler,5,0.686618,5000,-7.040842727678345,3.2502498020600403,1.2892640062120166,3.2845635543587273,3.287682389815624,5.263395178523354
MinOmniTest,RadiusLimitedPopulationSampler,5,0.679902,5000,-6.90178918724792,5.241508230218947,5.272518511782593,5.3255703022708625,3.1398978950122785,3.327591798137728
MinOmniTest,RadiusLimitedPopulationSampler,5,0.703953,5000,-6.966555536279424,1.2968530676502987,1.1681639822911132,3.301294347074579,3.191286086597292,1.2421905068801933
MinOmniTest,RadiusLimitedPopulationSampler,5,0.718992,5000,-7.002642414440022,3.238205829865384,5.213687457731914,1.16590320681909,3.274149331682806,1.2771054893825007
MinOmniTest,RadiusLimitedPopulationSampler,5,0.676704,5000,-6.943925122585524,1.2408939248850086,1.302579840220575,3.3163923847633447,1.1989550508945235,5.158111758548275
MinOmniTest,RadiusLimitedPopulationSampler,5,0.647622,5000,-6.852670387786564,3.111367245405467,5.205363698724718,3.148161793464653,1.2465371458755887,3.240357230255798
MinOmniTest,RadiusLimitedPopulationSampler,5,0.666609,5000,-7.041561813775519,1.2217728105950072,3.2205469836535734,3.2128856243631425,5.249886539783073,1.2844967985787092
MinOmniTest,RadiusLimitedPopulationSampler,5,0.666283,5000,-6.946181437602255,5.331041951415271,3.2161999138612796,1.181865139163943,1.2731179114308788,1.3212988662114187
MinOmniTest,RadiusLimitedPopulationSampler,5,0.66203,5000,-6.954876283715312,5.222867232562673,3.1901990861449074,1.2129035496656273,3.3550935580736145,5.244671350494919
MinOmniTest,RadiusLimitedPopulationSampler,5,0.657409,5000,-6.94100289956978,1.2764848848907606,5.298969560468864,3.22998216588741,5.252415001501699,3.3738083245953345
MinOmniTest,RadiusLimitedPopulationSampler,10,0.671954,5000,-6.969073657487337,1.1469105773600308,3.2756629606478813,5.22874396642057,3.2913376867114867,3.2144347288150112
MinOmniTest,RadiusLimitedPopulationSampler,10,0.66198,5000,-6.931308207963411,1.1992481526478724,5.260623665595063,1.2648749638711787,3.368758789313464,1.3064738848797746
MinOmniTest,RadiusLimitedPopulationSampler,10,0.649923,5000,-6.839949881029828,3.227406340798387,3.3639322216187226,5.111414228976091,5.248418308165258,1.2207155038415975
MinOmniTest,RadiusLimitedPopulationSampler,10,0.680441,5000,-6.889414622630052,5.234683681166444,3.3113006897135113,3.169374482303334,3.366116987789856,1.2025404575303231
MinOmniTest,RadiusLimitedPopulationSampler,10,0.636257,5000,-6.94760383361351,3.355197797766653,1.3238586991092527,5.2585652425684515,1.2561450775884595,3.284413210205116
MinOmniTest,RadiusLimitedPopulationSampler,10,0.657062,5000,-6.975154246177517,1.266655988143806,1.2561781163852412,1.1700427499207204,3.192062846399965,3.3110923738815377
MinOmniTest,RadiusLimitedPopulationSampler,10,0.63455,5000,-6.974846946991969,3.2667493903526745,3.261863887240502,3.265825960091127,5.229122123620012,1.3632016280324861
MinOmniTest,RadiusLimitedPopulationSampler,10,0.636318,5000,-6.857260514621048,3.3332777786167145,3.1849199988128323,5.210898503674157,1.2698756872599688,5.383637083995872
MinOmniTest,RadiusLimitedPopulationSampler,10,0.629109,5000,-6.837028962387858,1.2323424176302797,1.0776080348898054,5.311331312922881,3.230773199666742,5.239773794196829
MinOmniTest,RadiusLimitedPopulationSampler,10,0.643101,5000,-6.953332412896142,3.158047937658482,3.317230979636213,3.3009597897629046,5.258170972644086,3.2137535186662896
MinOmniTest,RadiusLimitedPopulationSampler,10,0.691053,5000,-6.902011900850248,5.1554772087754985,1.2872104320795605,1.1478942853781575,3.2429970223919393,5.190025406295305
MinOmniTest,RadiusLimitedPopulationSampler,10,0.638875,5000,-6.793559656781684,3.2254485494992133,5.125603524706397,3.4045248098234215,5.2293814628977415,5.243258314401334
MinOmniTest,RadiusLimitedPopulationSampler,10,0.633038,5000,-6.877123918461671,5.223067222222246,1.149952696595678,3.2824119875094673,5.371917806767983,3.287507064624182
MinOmniTest,RadiusLimitedPopulationSampler,10,0.632575,5000,-6.9339619785011255,5.30248736348364,5.29808018710969,3.3473188658603417,5.314932012692197,1.2185088458447817
MinOmniTest,RadiusLimitedPopulationSampler,10,0.635132,5000,-6.950709316772291,1.3346792471543332,3.2105508686240727,5.262988419622638,3.3152112172047206,5.185412993630816
MinOmniTest,RadiusLimitedPopulationSampler,10,0.633961,5000,-6.931473575309399,1.306214813972631,3.297740334677789,3.188189427624038,1.3006741981067869,3.1591120641351678
MinOmniTest,RadiusLimitedPopulationSampler,10,0.627102,5000,-6.917692861163063,1.3067228683333032,5.142885673431428,1.165048311697117,5.25995101576053,3.261376012251879
MinOmniTest,RadiusLimitedPopulationSampler,10,0.628339,5000,-6.799155021641647,1.4208893243428935,1.1774118034065097,5.27781865686333,5.311635601899649,1.224554034529695
MinOmniTest,RadiusLimitedPopulationSampler,10,0.71932,5000,-6.9952129378173895,1.1691942090832206,3.2581538362450666,1.2322989806542202,1.3002165673572021,3.2884738974789127
MinOmniTest,RadiusLimitedPopulationSampler,10,0.672582,5000,-6.979130585419766,1.252881533787997,1.2190854870045276,1.3579695181145612,5.236500968566519,1.2719619298904816
MinOmniTest,RadiusLimitedPopulationSampler,10,0.666083,5000,-6.80541430805445,3.3146898503448394,1.17094407375219,5.4122383258091995,3.21151900922547,5.228974623621169
MinOmniTest,RadiusLimitedPopulationSampler,10,0.661681,5000,-6.755977742420068,5.285763679051363,1.3250507602829973,3.267283031406891,3.443945397983708,5.2887648702491425
MinOmniTest,RadiusLimitedPopulationSampler,10,0.670307,5000,-6.7888809953713345,5.240233340304708,5.109187142028197,1.1061281954444189,1.240293756440231,5.269721302781282
MinOmniTest,RadiusLimitedPopulationSampler,10,0.68006,5000,-6.690780078540459,1.3432255935017263,3.29926395919599,1.4587099615248982,5.2761518676684975,5.27712295881365
MinOmniTest,RadiusLimitedPopulationSampler,10,0.69694,5000,-6.826874135241778,1.3767493694430404,3.3265443949713087,3.2717786948876713,3.166861474322132,1.3273811745929172
MinOmniTest,RadiusLimitedPopulationSampler,10,0.655025,5000,-6.85410510902564,5.293360254633691,1.2635144823412139,1.0985685918720136,5.200078642348452,3.31366278330115
MinOmniTest,RadiusLimitedPopulationSampler,10,0.648147,5000,-6.913083891961854,3.246225686061856,5.2134744441664616,1.2012851305678158,3.3861051904406683,1.2239547545755127
MinOmniTest,RadiusLimitedPopulationSampler,10,0.653318,5000,-6.886723935840388,1.1966192040896033,5.345562430218627,1.2374940164149988,1.1416358263492983,3.3022291292940924
MinOmniTest,RadiusLimitedPopulationSampler,10,0.647143,5000,-6.853239955231047,5.203632813508429,3.3276008674098803,3.3600234481451685,3.158033323522422,1.19807775228077
MinOmniTest,RadiusLimitedPopulationSampler,10,0.645397,5000,-6.954489928044701,5.22995954452033,5.2526876590220075,3.256291710327613,1.3439222607471006,3.163136550769817
MinOmniTest,RadiusLimitedPopulationSampler,10,0.65187,5000,-6.870603091237429,3.336042184871089,1.3375938576483763,5.256462371814054,3.297041002992556,3.1422894686944893
MinOmniTest,RadiusLimitedPopulationSampler,10,0.669215,5000,-6.935125745796202,3.219124467257266,5.217712179880209,5.176362711548065,5.258179799814014,3.3601838221971976
MinOmniTest,RadiusLimitedPopulationSampler,10,0.648906,5000,-6.94446976540541,5.227310980237771,3.2002242545783597,5.199402171941469,3.2718921466811963,3.1393564850499307
MinOmniTest,RadiusLimitedPopulationSampler,10,0.639344,5000,-6.931641278945589,1.224294310149097,3.1937307860427016,5.3541020581124315,3.308753610774148,3.205502518814451
MinOmniTest,RadiusLimitedPopulationSampler,10,0.655998,5000,-6.982475938311776,1.208983898273783,5.242534126887891,3.340902892600149,3.2332358703850983,5.200247447622461
MinOmniTest,RadiusLimitedPopulationSampler,10,0.626536,5000,-7.019594057180041,1.2717241935460428,5.3243058536582,3.2306249184269076,1.2435714664845263,1.2185074573829775
MinOmniTest,RadiusLimitedPopulationSampler,10,0.639083,5000,-6.940849136888956,5.146002115160565,5.3021302793802505,1.3145948640977123,3.2706377474535158,5.224619032160149
MinOmniTest,RadiusLimitedPopulationSampler,10,0.636099,5000,-6.903486884142685,5.3890434826380345,3.2945418322448905,5.265240142609669,1.302597278032353,1.2534449991792296
MinOmniTest,RadiusLimitedPopulationSampler,10,0.64573,5000,-6.914988602878296,5.155870824622824,1.2318299990215351,5.236851211722072,1.3089693050113027,5.348361620334025
MinOmniTest,RadiusLimitedPopulationSampler,10,0.647298,5000,-6.814211054586205,3.1695022691336416,5.13501571150556,3.2238979559536585,3.312492527796394,3.36332539782579
MinOmniTest,RadiusLimitedPopulationSampler,10,0.630433,5000,-6.836684730587194,5.162666137611515,3.306331760613074,5.311105487538319,3.182904201684259,5.371705277149135
MinOmniTest,RadiusLimitedPopulationSampler,10,0.633521,5000,-6.955410821379615,3.2082642255144567,5.26787373473462,1.1858874173181424,3.3522580076275577,5.257076485609018
MinOmniTest,RadiusLimitedPopulationSampler,10,0.639064,5000,-6.830201597015491,1.1184405841340297,1.3396421665736131,5.3122005830887185,3.325049677563128,3.252235036141762
MinOmniTest,RadiusLimitedPopulationSampler,10,0.632159,5000,-6.90686811093045,5.261483304326104,1.3086596285907854,3.2342697678582195,1.3691929572851393,1.3255158309818766
MinOmniTest,RadiusLimitedPopulationSampler,10,0.632876,5000,-6.8945441601483175,5.316602802372689,3.277729880350136,1.3825808984314316,5.260009104952768,1.198168312761984
MinOmniTest,RadiusLimitedPopulationSampler,10,0.638618,5000,-6.963761277164345,3.243840880463476,5.272840060622066,3.249802548979732,3.307751875090975,5.142293752602421
MinOmniTest,RadiusLimitedPopulationSampler,10,0.635563,5000,-6.854239313016707,5.292343174812347,5.089470304751558,1.2566001538465932,1.3054832522268611,1.2193836961498228
MinOmniTest,RadiusLimitedPopulationSampler,10,0.635982,5000,-6.8973653911942545,3.2727083434410154,1.3192155205103646,1.1298878683339453,5.268280295400461,1.1790594505037926
MinOmniTest,RadiusLimitedPopulationSampler,10,0.638184,5000,-6.859612991948988,3.3907523025463457,3.2412154557124477,1.2225579749335802,3.34548638012218,3.219499437361904
MinOmniTest,RadiusLimitedPopulationSampler,10,0.637299,5000,-6.879001429884614,3.1803623493849256,3.3834095560256445,3.26631165773673,3.269902981859598,1.1828685401499799
MinOmniTest,RadiusLimitedPopulationSampler,15,0.633442,5000,-6.9665684694270205,5.332914766876927,5.196409079978216,5.259338393530841,1.2711117782078252,3.1810198903656817
MinOmniTest,RadiusLimitedPopulationSampler,15,0.636334,5000,-7.0273717752492235,1.2808213541411684,5.2527783914065616,1.3159640974214206,3.2584607353550714,1.2200394741012797
MinOmniTest,RadiusLimitedPopulationSampler,15,0.634468,5000,-6.9931203347631214,5.254140563873979,3.282782017219052,1.3159635179539995,5.179619474452155,3.2215420543927875
MinOmniTest,RadiusLimitedPopulationSampler,15,0.630434,5000,-6.858119630368576,5.258426147769744,3.272380120655298,1.2229679315343058,5.346831614790542,5.392273771445417
MinOmniTest,RadiusLimitedPopulationSampler,15,0.637643,5000,-7.035577997510146,3.290068763758399,5.204582964155915,3.2835322892605294,1.2335833529613105,1.2554690307109853
MinOmniTest,RadiusLimitedPopulationSampler,15,0.635675,5000,-6.880304199866231,1.3311083131648358,3.369363033654111,3.281834936146826,1.1759162231284348,1.2652914225279237
